rok;teryt;powiat;wojewodztwo;pow_grodzki
2008;2474;Siemianowice Śląskie;śląskie;1
2008;2476;Świętochłowice;śląskie;1
2008;2405;gliwicki;śląskie;0
2008;1061;Łódź;łódzkie;1
2008;2477;Tychy;śląskie;1
2008;3030;wrzesiński;wielkopolskie;0
2008;1403;garwoliński;mazowieckie;0
2008;807;sulęciński;lubuskie;0
2008;1463;Radom;mazowieckie;1
2008;1409;lipski;mazowieckie;0
2008;613;parczewski;lubelskie;0
2008;1817;sanocki;podkarpackie;0
2008;2201;bytowski;pomorskie;0
2014;610;łęczyński;lubelskie;0
2008;1804;jarosławski;podkarpackie;0
2008;2203;człuchowski;pomorskie;0
2008;415;toruński;kujawsko-pomorskie;0
2014;611;łukowski;lubelskie;0
2008;3017;ostrowski;wielkopolskie;0
2008;2612;staszowski;świętokrzyskie;0
2008;2478;Zabrze;śląskie;1
2008;2007;łomżyński;podlaskie;0
2008;3063;Leszno;wielkopolskie;1
2008;618;tomaszowski;lubelskie;0
2008;214;oleśnicki;dolnośląskie;0
2008;1013;rawski;łódzkie;0
2008;409;mogileński;kujawsko-pomorskie;0
2008;3023;słupecki;wielkopolskie;0
2008;1021;brzeziński;łódzkie;0
2008;3263;Świnoujście;zachodniopomorskie;1
2008;414;świecki;kujawsko-pomorskie;0
2008;1003;łaski;łódzkie;0
2008;3218;łobeski;zachodniopomorskie;0
2008;216;polkowicki;dolnośląskie;0
2008;1208;miechowski;małopolskie;0
2008;2803;działdowski;warmińsko-mazurskie;0
2008;1009;pajęczański;łódzkie;0
2014;1019;zduńskowolski;łódzkie;0
2014;1020;zgierski;łódzkie;0
2008;1402;ciechanowski;mazowieckie;0
2008;801;gorzowski;lubuskie;0
2008;3025;średzki;wielkopolskie;0
2014;1263;Tarnów;małopolskie;1
2008;464;Włocławek;kujawsko-pomorskie;1
2014;1608;oleski;opolskie;0
2014;1609;opolski;opolskie;0
2008;1461;Ostrołęka;mazowieckie;1
2014;1820;tarnobrzeski;podkarpackie;0
2008;1201;bocheński;małopolskie;0
2008;1805;jasielski;podkarpackie;0
2008;805;słubicki;lubuskie;0
2008;408;lipnowski;kujawsko-pomorskie;0
2008;2211;pucki;pomorskie;0
2008;620;zamojski;lubelskie;0
2008;1435;wyszkowski;mazowieckie;0
2008;2811;nidzicki;warmińsko-mazurskie;0
2008;2813;olecki;warmińsko-mazurskie;0
2008;3031;złotowski;wielkopolskie;0
2008;1436;zwoleński;mazowieckie;0
2008;1401;białobrzeski;mazowieckie;0
2008;2473;Rybnik;śląskie;1
2008;1861;Krosno;podkarpackie;1
2008;220;trzebnicki;dolnośląskie;0
2008;2464;Częstochowa;śląskie;1
2008;1806;kolbuszowski;podkarpackie;0
2008;2014;zambrowski;podlaskie;0
2008;1434;wołomiński;mazowieckie;0
2008;417;wąbrzeski;kujawsko-pomorskie;0
2008;209;legnicki;dolnośląskie;0
2008;412;rypiński;kujawsko-pomorskie;0
2008;1017;wieluński;łódzkie;0
2008;2410;pszczyński;śląskie;0
2008;2602;jędrzejowski;świętokrzyskie;0
2008;1813;przemyski;podkarpackie;0
2008;2004;grajewski;podlaskie;0
2008;1215;suski;małopolskie;0
2008;3061;Kalisz;wielkopolskie;1
2008;1020;zgierski;łódzkie;0
2008;1261;Kraków;małopolskie;1
2008;2466;Gliwice;śląskie;1
2008;2212;słupski;pomorskie;0
2008;2406;kłobucki;śląskie;0
2008;2472;Ruda Śląska;śląskie;1
2008;3011;kościański;wielkopolskie;0
2008;3212;pyrzycki;zachodniopomorskie;0
2008;2210;nowodworski;pomorskie;0
2008;2479;Żory;śląskie;1
2008;1008;pabianicki;łódzkie;0
2008;1408;legionowski;mazowieckie;0
2008;2204;gdański;pomorskie;0
2008;2801;bartoszycki;warmińsko-mazurskie;0
2008;1423;przysuski;mazowieckie;0
2008;2815;ostródzki;warmińsko-mazurskie;0
2008;604;hrubieszowski;lubelskie;0
2008;808;świebodziński;lubuskie;0
2008;207;kamiennogórski;dolnośląskie;0
2008;217;strzeliński;dolnośląskie;0
2008;3021;poznański;wielkopolskie;0
2008;2006;kolneński;podlaskie;0
2008;406;grudziądzki;kujawsko-pomorskie;0
2008;806;strzelecko-drez;lubuskie;0
2008;1410;łosicki;mazowieckie;0
2008;212;lwówecki;dolnośląskie;0
2008;1862;Przemyśl;podkarpackie;1
2008;603;chełmski;lubelskie;0
2008;2862;Olsztyn;warmińsko-mazurskie;1
2008;2413;tarnogórski;śląskie;0
2008;662;Chełm;lubelskie;1
2008;3214;stargardzki;zachodniopomorskie;0
2008;405;golubsko-dobrzyński;kujawsko-pomorskie;0
2008;2661;Kielce;świętokrzyskie;1
2008;2605;konecki;świętokrzyskie;0
2008;2009;sejneński;podlaskie;0
2008;208;kłodzki;dolnośląskie;0
2008;1814;przeworski;podkarpackie;0
2008;2814;olsztyński;warmińsko-mazurskie;0
2008;3208;kołobrzeski;zachodniopomorskie;0
2008;223;wrocławski;dolnośląskie;0
2008;3026;śremski;wielkopolskie;0
2008;2202;chojnicki;pomorskie;0
2008;616;rycki;lubelskie;0
2008;1210;nowosądecki;małopolskie;0
2008;1661;Opole;opolskie;1
2008;1429;sokołowski;mazowieckie;0
2008;1007;opoczyński;łódzkie;0
2008;419;żniński;kujawsko-pomorskie;0
2008;3029;wolsztyński;wielkopolskie;0
2008;1810;łańcucki;podkarpackie;0
2008;3210;myśliborski;zachodniopomorskie;0
2008;1438;żyrardowski;mazowieckie;0
2008;1218;wadowicki;małopolskie;0
2008;2810;mrągowski;warmińsko-mazurskie;0
2008;3013;leszczyński;wielkopolskie;0
2008;3015;nowotomyski;wielkopolskie;0
2008;218;średzki;dolnośląskie;0
2008;225;zgorzelecki;dolnośląskie;0
2008;1606;namysłowski;opolskie;0
2008;3014;międzychodzki;wielkopolskie;0
2008;2601;buski;świętokrzyskie;0
2008;1207;limanowski;małopolskie;0
2008;222;wołowski;dolnośląskie;0
2007;3008;kępiński;wielkopolskie;0
2008;1809;lubaczowski;podkarpackie;0
2008;2409;myszkowski;śląskie;0
2008;810;żagański;lubuskie;0
2008;1211;nowotarski;małopolskie;0
2008;402;brodnicki;kujawsko-pomorskie;0
2008;2013;wysokomazowiecki;podlaskie;0
2008;1432;warszawski zachodni;mazowieckie;0
2008;407;inowrocławski;kujawsko-pomorskie;0
2008;2404;częstochowski;śląskie;0
2008;861;Gorzów Wielkopolski;lubuskie;1
2008;3002;czarnkowsko-trzcianecki;wielkopolskie;0
2008;202;dzierżoniowski;dolnośląskie;0
2007;213;milicki;dolnośląskie;0
2007;1004;łęczycki;łódzkie;0
2007;803;międzyrzecki;lubuskie;0
2007;3202;choszczeński;zachodniopomorskie;0
2007;2008;moniecki;podlaskie;0
2007;610;łęczyński;lubelskie;0
2007;1601;brzeski;opolskie;0
2007;811;żarski;lubuskie;0
2007;1205;gorlicki;małopolskie;0
2007;3020;pleszewski;wielkopolskie;0
2007;2809;lidzbarski;warmińsko-mazurskie;0
2007;2613;włoszczowski;świętokrzyskie;0
2007;1404;gostyniński;mazowieckie;0
2007;3004;gostyński;wielkopolskie;0
2007;3019;pilski;wielkopolskie;0
2007;2213;starogardzki;pomorskie;0
2007;1413;mławski;mazowieckie;0
2007;2005;hajnowski;podlaskie;0
2007;411;radziejowski;kujawsko-pomorskie;0
2007;410;nakielski;kujawsko-pomorskie;0
2007;1212;olkuski;małopolskie;0
2007;1611;strzelecki;opolskie;0
2007;3217;wałecki;zachodniopomorskie;0
2007;1206;krakowski;małopolskie;0
2007;612;opolski;lubelskie;0
2007;1819;strzyżowski;podkarpackie;0
2007;204;górowski;dolnośląskie;0
2007;418;włocławski;kujawsko-pomorskie;0
2007;1462;Płock;mazowieckie;1
2007;611;łukowski;lubelskie;0
2007;2011;sokólski;podlaskie;0
2007;1864;Tarnobrzeg;podkarpackie;1
2007;1204;dąbrowski;małopolskie;0
2007;1406;grójecki;mazowieckie;0
2007;3009;kolski;wielkopolskie;0
2007;609;lubelski;lubelskie;0
2007;663;Lublin;lubelskie;1
2007;2063;Suwałki;podlaskie;1
2007;2610;skarżyski;świętokrzyskie;0
2007;1426;siedlecki;mazowieckie;0
2007;3003;gnieźnieński;wielkopolskie;0
2007;1414;nowodworski;mazowieckie;0
2007;1602;głubczycki;opolskie;0
2007;3018;ostrzeszowski;wielkopolskie;0
2007;2609;sandomierski;świętokrzyskie;0
2007;812;wschowski;lubuskie;0
2007;202;dzierżoniowski;dolnośląskie;0
2007;1012;radomszczański;łódzkie;0
2007;1009;pajęczański;łódzkie;0
2007;2476;Świętochłowice;śląskie;1
2007;3023;słupecki;wielkopolskie;0
2007;1021;brzeziński;łódzkie;0
2007;404;chełmiński;kujawsko-pomorskie;0
2007;414;świecki;kujawsko-pomorskie;0
2007;1003;łaski;łódzkie;0
2007;3218;łobeski;zachodniopomorskie;0
2007;216;polkowicki;dolnośląskie;0
2007;1208;miechowski;małopolskie;0
2007;1402;ciechanowski;mazowieckie;0
2007;1436;zwoleński;mazowieckie;0
2007;3025;średzki;wielkopolskie;0
2007;464;Włocławek;kujawsko-pomorskie;1
2007;1461;Ostrołęka;mazowieckie;1
2007;1201;bocheński;małopolskie;0
2007;1805;jasielski;podkarpackie;0
2007;805;słubicki;lubuskie;0
2007;408;lipnowski;kujawsko-pomorskie;0
2007;620;zamojski;lubelskie;0
2007;1435;wyszkowski;mazowieckie;0
2007;2811;nidzicki;warmińsko-mazurskie;0
2007;2813;olecki;warmińsko-mazurskie;0
2007;3031;złotowski;wielkopolskie;0
2007;1861;Krosno;podkarpackie;1
2007;220;trzebnicki;dolnośląskie;0
2007;2464;Częstochowa;śląskie;1
2007;1806;kolbuszowski;podkarpackie;0
2007;2014;zambrowski;podlaskie;0
2007;1434;wołomiński;mazowieckie;0
2007;412;rypiński;kujawsko-pomorskie;0
2007;1017;wieluński;łódzkie;0
2007;2410;pszczyński;śląskie;0
2007;1018;wieruszowski;łódzkie;0
2007;3261;Koszalin;zachodniopomorskie;1
2007;2408;mikołowski;śląskie;0
2007;2602;jędrzejowski;świętokrzyskie;0
2007;1813;przemyski;podkarpackie;0
2007;2415;wodzisławski;śląskie;0
2007;2004;grajewski;podlaskie;0
2007;1215;suski;małopolskie;0
2007;3061;Kalisz;wielkopolskie;1
2007;1020;zgierski;łódzkie;0
2007;1261;Kraków;małopolskie;1
2007;1214;proszowicki;małopolskie;0
2007;3027;turecki;wielkopolskie;0
2007;1263;Tarnów;małopolskie;1
2007;1465;Warszawa;mazowieckie;1
2007;1430;szydłowiecki;mazowieckie;0
2007;1203;chrzanowski;małopolskie;0
2007;1437;żuromiński;mazowieckie;0
2007;614;puławski;lubelskie;0
2007;1820;tarnobrzeski;podkarpackie;0
2007;3024;szamotulski;wielkopolskie;0
2007;1802;brzozowski;podkarpackie;0
2007;2469;Katowice;śląskie;1
2007;1219;wielicki;małopolskie;0
2007;3028;wągrowiecki;wielkopolskie;0
2007;2003;bielski;podlaskie;0
2007;1063;Skierniewice;łódzkie;1
2007;211;lubiński;dolnośląskie;0
2007;1421;pruszkowski;mazowieckie;0
2007;1811;mielecki;podkarpackie;0
2007;3010;koniński;wielkopolskie;0
2007;1417;otwocki;mazowieckie;0
2007;1604;kluczborski;opolskie;0
2007;224;ząbkowicki;dolnośląskie;0
2007;1608;oleski;opolskie;0
2007;413;sępoleński;kujawsko-pomorskie;0
2007;1863;Rzeszów;podkarpackie;1
2007;2861;Elbląg;warmińsko-mazurskie;1
2007;802;krośnieński;lubuskie;0
2007;264;Wrocław;dolnośląskie;1
2007;1001;bełchatowski;łódzkie;0
2007;1807;krośnieński;podkarpackie;0
2007;2804;elbląski;warmińsko-mazurskie;0
2007;416;tucholski;kujawsko-pomorskie;0
2007;2465;Dąbrowa Górnicza;śląskie;1
2007;2471;Piekary Śląskie;śląskie;1
2007;604;hrubieszowski;lubelskie;0
2007;606;krasnostawski;lubelskie;0
2007;808;świebodziński;lubuskie;0
2007;613;parczewski;lubelskie;0
2007;1062;Piotrków Trybunalski;łódzkie;1
2007;619;włodawski;lubelskie;0
2007;2201;bytowski;pomorskie;0
2007;1407;kozienicki;mazowieckie;0
2007;1416;ostrowski;mazowieckie;0
2007;2207;kwidzyński;pomorskie;0
2007;2401;będziński;śląskie;0
2007;2264;Sopot;pomorskie;1
2007;210;lubański;dolnośląskie;0
2007;2607;ostrowiecki;świętokrzyskie;0
2007;1401;białobrzeski;mazowieckie;0
2007;2473;Rybnik;śląskie;1
2007;1428;sochaczewski;mazowieckie;0
2007;219;świdnicki;dolnośląskie;0
2007;1610;prudnicki;opolskie;0
2007;617;świdnicki;lubelskie;0
2007;608;lubartowski;lubelskie;0
2007;417;wąbrzeski;kujawsko-pomorskie;0
2007;209;legnicki;dolnośląskie;0
2007;1005;łowicki;łódzkie;0
2007;2263;Słupsk;pomorskie;1
2007;203;głogowski;dolnośląskie;0
2007;462;Grudziądz;kujawsko-pomorskie;1
2007;1808;leżajski;podkarpackie;0
2007;2403;cieszyński;śląskie;0
2007;2214;tczewski;pomorskie;0
2007;3262;Szczecin;zachodniopomorskie;1
2007;226;złotoryjski;dolnośląskie;0
2007;1213;oświęcimski;małopolskie;0
2007;2062;Łomża;podlaskie;1
2007;2402;bielski;śląskie;0
2007;1464;Siedlce;mazowieckie;1
2007;3062;Konin;wielkopolskie;1
2007;2417;żywiecki;śląskie;0
2007;3006;jarociński;wielkopolskie;0
2007;262;Legnica;dolnośląskie;1
2007;3022;rawicki;wielkopolskie;0
2007;261;Jelenia Góra;dolnośląskie;1
2007;862;Zielona Góra;lubuskie;1
2007;2819;węgorzewski;warmińsko-mazurskie;0
2007;2262;Gdynia;pomorskie;1
2007;3001;chodzieski;wielkopolskie;0
2007;2812;nowomiejski;warmińsko-mazurskie;0
2007;1605;krapkowicki;opolskie;0
2007;2407;lubliniecki;śląskie;0
2007;1014;sieradzki;łódzkie;0
2007;215;oławski;dolnośląskie;0
2007;3215;szczecinecki;zachodniopomorskie;0
2007;2468;Jaworzno;śląskie;1
2007;2808;kętrzyński;warmińsko-mazurskie;0
2007;2215;wejherowski;pomorskie;0
2007;2010;siemiatycki;podlaskie;0
2007;2001;augustowski;podlaskie;0
2007;1217;tatrzański;małopolskie;0
2007;1405;grodziski;mazowieckie;0
2007;2463;Chorzów;śląskie;1
2007;3209;koszaliński;zachodniopomorskie;0
2007;2205;kartuski;pomorskie;0
2007;2605;konecki;świętokrzyskie;0
2007;2009;sejneński;podlaskie;0
2007;208;kłodzki;dolnośląskie;0
2007;1814;przeworski;podkarpackie;0
2007;2814;olsztyński;warmińsko-mazurskie;0
2007;3208;kołobrzeski;zachodniopomorskie;0
2007;223;wrocławski;dolnośląskie;0
2007;3026;śremski;wielkopolskie;0
2007;2202;chojnicki;pomorskie;0
2007;616;rycki;lubelskie;0
2007;1210;nowosądecki;małopolskie;0
2007;1661;Opole;opolskie;1
2007;1429;sokołowski;mazowieckie;0
2007;1007;opoczyński;łódzkie;0
2007;419;żniński;kujawsko-pomorskie;0
2007;3029;wolsztyński;wielkopolskie;0
2007;1810;łańcucki;podkarpackie;0
2007;3210;myśliborski;zachodniopomorskie;0
2007;1438;żyrardowski;mazowieckie;0
2007;1218;wadowicki;małopolskie;0
2007;2810;mrągowski;warmińsko-mazurskie;0
2007;3013;leszczyński;wielkopolskie;0
2007;3015;nowotomyski;wielkopolskie;0
2007;218;średzki;dolnośląskie;0
2007;225;zgorzelecki;dolnośląskie;0
2007;1606;namysłowski;opolskie;0
2007;2601;buski;świętokrzyskie;0
2007;1207;limanowski;małopolskie;0
2007;222;wołowski;dolnośląskie;0
2007;1809;lubaczowski;podkarpackie;0
2007;2409;myszkowski;śląskie;0
2007;810;żagański;lubuskie;0
2007;1211;nowotarski;małopolskie;0
2007;402;brodnicki;kujawsko-pomorskie;0
2007;2606;opatowski;świętokrzyskie;0
2007;3016;obornicki;wielkopolskie;0
2007;1803;dębicki;podkarpackie;0
2007;2208;lęborski;pomorskie;0
2007;3205;gryficki;zachodniopomorskie;0
2007;403;bydgoski;kujawsko-pomorskie;0
2007;1422;przasnyski;mazowieckie;0
2007;1419;płocki;mazowieckie;0
2007;3204;goleniowski;zachodniopomorskie;0
2007;2475;Sosnowiec;śląskie;1
2007;2216;sztumski;pomorskie;0
2007;3213;sławieński;zachodniopomorskie;0
2007;461;Bydgoszcz;kujawsko-pomorskie;1
2007;804;nowosolski;lubuskie;0
2007;2817;szczycieński;warmińsko-mazurskie;0
2007;1801;bieszczadzki;podkarpackie;0
2007;1812;niżański;podkarpackie;0
2007;2261;Gdańsk;pomorskie;1
2007;2818;gołdapski;warmińsko-mazurskie;0
2007;2604;kielecki;świętokrzyskie;0
2007;3211;policki;zachodniopomorskie;0
2007;1424;pułtuski;mazowieckie;0
2007;605;janowski;lubelskie;0
2007;1425;radomski;mazowieckie;0
2007;2206;kościerski;pomorskie;0
2007;1412;miński;mazowieckie;0
2007;1002;kutnowski;łódzkie;0
2007;1202;brzeski;małopolskie;0
2007;3005;grodziski;wielkopolskie;0
2007;664;Zamość;lubelskie;1
2007;221;wałbrzyski;dolnośląskie;0
2007;3216;świdwiński;zachodniopomorskie;0
2007;1418;piaseczyński;mazowieckie;0
2007;1411;makowski;mazowieckie;0
2007;2002;białostocki;podlaskie;0
2007;3064;Poznań;wielkopolskie;1
2007;1415;ostrołęcki;mazowieckie;0
2007;602;biłgorajski;lubelskie;0
2007;2411;raciborski;śląskie;0
2007;3002;czarnkowsko-trzcianecki;wielkopolskie;0
2007;2013;wysokomazowiecki;podlaskie;0
2007;206;jeleniogórski;dolnośląskie;0
2007;809;zielonogórski;lubuskie;0
2007;1015;skierniewicki;łódzkie;0
2007;2611;starachowicki;świętokrzyskie;0
2007;661;Biała Podlaska;lubelskie;1
2005;1819;strzyżowski;podkarpackie;0
2007;861;Gorzów Wielkopolski;lubuskie;1
2007;2467;Jastrzębie-Zdrój;śląskie;1
2007;1427;sierpecki;mazowieckie;0
2007;1010;piotrkowski;łódzkie;0
2007;1011;poddębicki;łódzkie;0
2007;2807;iławski;warmińsko-mazurskie;0
2007;3012;krotoszyński;wielkopolskie;0
2007;1016;tomaszowski;łódzkie;0
2007;1420;płoński;mazowieckie;0
2007;2603;kazimierski;świętokrzyskie;0
2007;1409;lipski;mazowieckie;0
2007;205;jaworski;dolnośląskie;0
2005;610;łęczyński;lubelskie;0
2007;1433;węgrowski;mazowieckie;0
2007;2802;braniewski;warmińsko-mazurskie;0
2007;1262;Nowy Sącz;małopolskie;1
2007;1607;nyski;opolskie;0
2007;607;kraśnicki;lubelskie;0
2007;2405;gliwicki;śląskie;0
2007;1061;Łódź;łódzkie;1
2007;2477;Tychy;śląskie;1
2007;3030;wrzesiński;wielkopolskie;0
2007;1403;garwoliński;mazowieckie;0
2007;807;sulęciński;lubuskie;0
2007;1463;Radom;mazowieckie;1
2007;1817;sanocki;podkarpackie;0
2007;615;radzyński;lubelskie;0
2007;2806;giżycki;warmińsko-mazurskie;0
2007;1804;jarosławski;podkarpackie;0
2007;207;kamiennogórski;dolnośląskie;0
2007;2466;Gliwice;śląskie;1
2007;2203;człuchowski;pomorskie;0
2007;415;toruński;kujawsko-pomorskie;0
2007;2212;słupski;pomorskie;0
2007;3017;ostrowski;wielkopolskie;0
2007;1432;warszawski zachodni;mazowieckie;0
2007;2612;staszowski;świętokrzyskie;0
2007;2478;Zabrze;śląskie;1
2007;2007;łomżyński;podlaskie;0
2007;3063;Leszno;wielkopolskie;1
2007;405;golubsko-dobrzyński;kujawsko-pomorskie;0
2007;618;tomaszowski;lubelskie;0
2007;214;oleśnicki;dolnośląskie;0
2007;1013;rawski;łódzkie;0
2007;409;mogileński;kujawsko-pomorskie;0
2007;2414;bieruńsko-lędziński;śląskie;0
2007;1818;stalowowolski;podkarpackie;0
2007;2406;kłobucki;śląskie;0
2007;2472;Ruda Śląska;śląskie;1
2005;2809;lidzbarski;warmińsko-mazurskie;0
2007;3011;kościański;wielkopolskie;0
2005;2063;Suwałki;podlaskie;1
2007;3212;pyrzycki;zachodniopomorskie;0
2007;2210;nowodworski;pomorskie;0
2007;2479;Żory;śląskie;1
2007;1008;pabianicki;łódzkie;0
2007;1408;legionowski;mazowieckie;0
2007;2204;gdański;pomorskie;0
2007;2801;bartoszycki;warmińsko-mazurskie;0
2007;1423;przysuski;mazowieckie;0
2007;2815;ostródzki;warmińsko-mazurskie;0
2007;217;strzeliński;dolnośląskie;0
2007;3021;poznański;wielkopolskie;0
2007;2006;kolneński;podlaskie;0
2007;406;grudziądzki;kujawsko-pomorskie;0
2007;806;strzelecko-drez;lubuskie;0
2007;1410;łosicki;mazowieckie;0
2007;603;chełmski;lubelskie;0
2007;2862;Olsztyn;warmińsko-mazurskie;1
2007;2413;tarnogórski;śląskie;0
2007;662;Chełm;lubelskie;1
2007;3214;stargardzki;zachodniopomorskie;0
2007;2661;Kielce;świętokrzyskie;1
2007;407;inowrocławski;kujawsko-pomorskie;0
2007;1815;ropczycko-sędziszowski;podkarpackie;0
2006;1610;prudnicki;opolskie;0
2007;1603;kędzierzyńsko-kozielski;opolskie;0
2007;201;bolesławiecki;dolnośląskie;0
2007;401;aleksandrowski;kujawsko-pomorskie;0
2006;2407;lubliniecki;śląskie;0
2007;2474;Siemianowice Śląskie;śląskie;1
2006;210;lubański;dolnośląskie;0
2006;3201;białogardzki;zachodniopomorskie;0
2006;1428;sochaczewski;mazowieckie;0
2006;608;lubartowski;lubelskie;0
2006;3008;kępiński;wielkopolskie;0
2006;1005;łowicki;łódzkie;0
2006;203;głogowski;dolnośląskie;0
2006;617;świdnicki;lubelskie;0
2006;1819;strzyżowski;podkarpackie;0
2006;462;Grudziądz;kujawsko-pomorskie;1
2006;1808;leżajski;podkarpackie;0
2006;2214;tczewski;pomorskie;0
2006;226;złotoryjski;dolnośląskie;0
2006;2062;Łomża;podlaskie;1
2006;610;łęczyński;lubelskie;0
2006;2417;żywiecki;śląskie;0
2006;3006;jarociński;wielkopolskie;0
2006;2809;lidzbarski;warmińsko-mazurskie;0
2006;862;Zielona Góra;lubuskie;1
2006;2812;nowomiejski;warmińsko-mazurskie;0
2006;1605;krapkowicki;opolskie;0
2006;2063;Suwałki;podlaskie;1
2006;1014;sieradzki;łódzkie;0
2006;215;oławski;dolnośląskie;0
2006;3014;międzychodzki;wielkopolskie;0
2006;3215;szczecinecki;zachodniopomorskie;0
2006;2010;siemiatycki;podlaskie;0
2006;2001;augustowski;podlaskie;0
2006;1004;łęczycki;łódzkie;0
2006;803;międzyrzecki;lubuskie;0
2006;3202;choszczeński;zachodniopomorskie;0
2006;2008;moniecki;podlaskie;0
2006;1601;brzeski;opolskie;0
2006;811;żarski;lubuskie;0
2006;1205;gorlicki;małopolskie;0
2006;3020;pleszewski;wielkopolskie;0
2006;2613;włoszczowski;świętokrzyskie;0
2006;2012;suwalski;podlaskie;0
2006;1404;gostyniński;mazowieckie;0
2006;3004;gostyński;wielkopolskie;0
2006;3019;pilski;wielkopolskie;0
2006;2213;starogardzki;pomorskie;0
2006;1413;mławski;mazowieckie;0
2006;2005;hajnowski;podlaskie;0
2006;411;radziejowski;kujawsko-pomorskie;0
2006;410;nakielski;kujawsko-pomorskie;0
2006;1209;myślenicki;małopolskie;0
2006;2805;ełcki;warmińsko-mazurskie;0
2006;1212;olkuski;małopolskie;0
2006;3203;drawski;zachodniopomorskie;0
2006;213;milicki;dolnośląskie;0
2006;2412;rybnicki;śląskie;0
2006;3016;obornicki;wielkopolskie;0
2006;1611;strzelecki;opolskie;0
2006;3217;wałecki;zachodniopomorskie;0
2006;2470;Mysłowice;śląskie;1
2006;1206;krakowski;małopolskie;0
2006;612;opolski;lubelskie;0
2006;611;łukowski;lubelskie;0
2006;2011;sokólski;podlaskie;0
2006;204;górowski;dolnośląskie;0
2006;418;włocławski;kujawsko-pomorskie;0
2006;1462;Płock;mazowieckie;1
2006;1864;Tarnobrzeg;podkarpackie;1
2006;3009;kolski;wielkopolskie;0
2006;609;lubelski;lubelskie;0
2006;3003;gnieźnieński;wielkopolskie;0
2006;1414;nowodworski;mazowieckie;0
2006;1204;dąbrowski;małopolskie;0
2006;1406;grójecki;mazowieckie;0
2006;663;Lublin;lubelskie;1
2006;2610;skarżyski;świętokrzyskie;0
2006;2416;zawierciański;śląskie;0
2006;2461;Bielsko-Biała;śląskie;1
2006;3018;ostrzeszowski;wielkopolskie;0
2006;202;dzierżoniowski;dolnośląskie;0
2006;401;aleksandrowski;kujawsko-pomorskie;0
2006;1012;radomszczański;łódzkie;0
2006;2216;sztumski;pomorskie;0
2006;2476;Świętochłowice;śląskie;1
2006;1426;siedlecki;mazowieckie;0
2006;1602;głubczycki;opolskie;0
2006;3022;rawicki;wielkopolskie;0
2006;261;Jelenia Góra;dolnośląskie;1
2006;2609;sandomierski;świętokrzyskie;0
