rok;wojewodztwo;powiat;gmina;teryt
2014;mazowieckie;kozienicki;grabów nad pilicą;140704
2014;mazowieckie;kozienicki;gniewoszów;140703
2014;mazowieckie;kozienicki;głowaczów;140702
2014;mazowieckie;kozienicki;garbatka-letnisko;140701
2015;mazowieckie;kozienicki;garbatka-letnisko;140701
2015;mazowieckie;kozienicki;magnuszew;140706
2015;mazowieckie;kozienicki;gniewoszów;140703
2015;mazowieckie;kozienicki;głowaczów;140702
2015;mazowieckie;kozienicki;sieciechów;140707
2015;mazowieckie;kozienicki;grabów nad pilicą;140704
2015;mazowieckie;kozienicki;kozienice;140705
1999;opolskie;nyski;kamiennik;160702
1999;opolskie;nyski;nysa;160705
1999;opolskie;nyski;paczków;160707
1999;opolskie;nyski;otmuchów;160706
1999;opolskie;nyski;pakosławice;160708
1999;opolskie;nyski;korfantów;160703
1999;opolskie;nyski;skoroszyce;160709
1999;opolskie;nyski;łambinowice;160704
1999;opolskie;nyski;głuchołazy;160701
2000;opolskie;nyski;głuchołazy;160701
2000;opolskie;nyski;kamiennik;160702
2000;opolskie;nyski;łambinowice;160704
2000;opolskie;nyski;korfantów;160703
2000;opolskie;nyski;pakosławice;160708
2000;opolskie;nyski;skoroszyce;160709
2000;opolskie;nyski;nysa;160705
2000;opolskie;nyski;otmuchów;160706
2000;opolskie;nyski;paczków;160707
2001;opolskie;nyski;nysa;160705
2001;opolskie;nyski;otmuchów;160706
2001;opolskie;nyski;skoroszyce;160709
2001;opolskie;nyski;łambinowice;160704
2001;opolskie;nyski;korfantów;160703
2001;opolskie;nyski;paczków;160707
2001;opolskie;nyski;kamiennik;160702
2001;opolskie;nyski;głuchołazy;160701
2001;opolskie;nyski;pakosławice;160708
2002;opolskie;nyski;otmuchów;160706
2002;opolskie;nyski;korfantów;160703
2002;opolskie;nyski;pakosławice;160708
2002;opolskie;nyski;skoroszyce;160709
2002;opolskie;nyski;kamiennik;160702
2002;opolskie;nyski;głuchołazy;160701
2002;opolskie;nyski;nysa;160705
2002;opolskie;nyski;paczków;160707
2002;opolskie;nyski;łambinowice;160704
2003;opolskie;nyski;nysa;160705
2003;opolskie;nyski;łambinowice;160704
2003;opolskie;nyski;korfantów;160703
2003;opolskie;nyski;kamiennik;160702
2003;opolskie;nyski;głuchołazy;160701
2003;opolskie;nyski;pakosławice;160708
2003;opolskie;nyski;paczków;160707
2003;opolskie;nyski;skoroszyce;160709
2003;opolskie;nyski;otmuchów;160706
2004;opolskie;nyski;kamiennik;160702
2004;opolskie;nyski;skoroszyce;160709
2004;opolskie;nyski;korfantów;160703
2004;opolskie;nyski;łambinowice;160704
2004;opolskie;nyski;nysa;160705
2004;opolskie;nyski;otmuchów;160706
2004;opolskie;nyski;paczków;160707
2004;opolskie;nyski;pakosławice;160708
2004;opolskie;nyski;głuchołazy;160701
2005;opolskie;nyski;paczków;160707
2005;opolskie;nyski;pakosławice;160708
2005;opolskie;nyski;głuchołazy;160701
2005;opolskie;nyski;kamiennik;160702
2005;opolskie;nyski;otmuchów;160706
2005;opolskie;nyski;nysa;160705
2005;opolskie;nyski;łambinowice;160704
2005;opolskie;nyski;korfantów;160703
2005;opolskie;nyski;skoroszyce;160709
2006;opolskie;nyski;nysa;160705
2006;opolskie;nyski;otmuchów;160706
2006;opolskie;nyski;paczków;160707
2006;opolskie;nyski;pakosławice;160708
2006;opolskie;nyski;skoroszyce;160709
2006;opolskie;nyski;kamiennik;160702
2006;opolskie;nyski;łambinowice;160704
2006;opolskie;nyski;głuchołazy;160701
2006;opolskie;nyski;korfantów;160703
2007;opolskie;nyski;skoroszyce;160709
2007;opolskie;nyski;pakosławice;160708
2007;opolskie;nyski;paczków;160707
2007;opolskie;nyski;otmuchów;160706
2007;opolskie;nyski;korfantów;160703
2007;opolskie;nyski;nysa;160705
2007;opolskie;nyski;głuchołazy;160701
2007;opolskie;nyski;łambinowice;160704
2007;opolskie;nyski;kamiennik;160702
2008;opolskie;nyski;kamiennik;160702
2008;opolskie;nyski;paczków;160707
2008;opolskie;nyski;pakosławice;160708
2008;opolskie;nyski;głuchołazy;160701
2008;opolskie;nyski;łambinowice;160704
2008;opolskie;nyski;korfantów;160703
2008;opolskie;nyski;nysa;160705
2008;opolskie;nyski;skoroszyce;160709
2008;opolskie;nyski;otmuchów;160706
2009;opolskie;nyski;nysa;160705
2009;opolskie;nyski;pakosławice;160708
2009;opolskie;nyski;paczków;160707
2009;opolskie;nyski;kamiennik;160702
2009;opolskie;nyski;korfantów;160703
2009;opolskie;nyski;otmuchów;160706
2009;opolskie;nyski;głuchołazy;160701
2009;opolskie;nyski;skoroszyce;160709
2009;opolskie;nyski;łambinowice;160704
2010;opolskie;nyski;głuchołazy;160701
2010;opolskie;nyski;paczków;160707
2010;opolskie;nyski;otmuchów;160706
2010;opolskie;nyski;nysa;160705
2010;opolskie;nyski;łambinowice;160704
2010;opolskie;nyski;korfantów;160703
2010;opolskie;nyski;kamiennik;160702
2010;opolskie;nyski;skoroszyce;160709
2010;opolskie;nyski;pakosławice;160708
2011;opolskie;nyski;skoroszyce;160709
2011;opolskie;nyski;nysa;160705
2011;opolskie;nyski;głuchołazy;160701
2011;opolskie;nyski;otmuchów;160706
2011;opolskie;nyski;paczków;160707
2011;opolskie;nyski;pakosławice;160708
2011;opolskie;nyski;korfantów;160703
2011;opolskie;nyski;łambinowice;160704
2011;opolskie;nyski;kamiennik;160702
2012;opolskie;nyski;łambinowice;160704
2012;opolskie;nyski;korfantów;160703
2012;opolskie;nyski;głuchołazy;160701
2012;opolskie;nyski;kamiennik;160702
2012;opolskie;nyski;nysa;160705
2012;opolskie;nyski;skoroszyce;160709
2012;opolskie;nyski;pakosławice;160708
2012;opolskie;nyski;paczków;160707
2012;opolskie;nyski;otmuchów;160706
2013;opolskie;nyski;pakosławice;160708
2013;opolskie;nyski;paczków;160707
2013;opolskie;nyski;kamiennik;160702
2013;opolskie;nyski;otmuchów;160706
2013;opolskie;nyski;nysa;160705
2013;opolskie;nyski;korfantów;160703
2013;opolskie;nyski;skoroszyce;160709
2013;opolskie;nyski;łambinowice;160704
2013;opolskie;nyski;głuchołazy;160701
2014;opolskie;nyski;skoroszyce;160709
2014;opolskie;nyski;kamiennik;160702
2014;opolskie;nyski;łambinowice;160704
2014;opolskie;nyski;nysa;160705
2014;opolskie;nyski;otmuchów;160706
2014;opolskie;nyski;paczków;160707
2014;opolskie;nyski;głuchołazy;160701
2014;opolskie;nyski;korfantów;160703
2014;opolskie;nyski;pakosławice;160708
2015;opolskie;nyski;łambinowice;160704
2015;opolskie;nyski;kamiennik;160702
2015;opolskie;nyski;skoroszyce;160709
2015;opolskie;nyski;pakosławice;160708
2015;opolskie;nyski;paczków;160707
2015;opolskie;nyski;otmuchów;160706
2015;opolskie;nyski;nysa;160705
2015;opolskie;nyski;głuchołazy;160701
2015;opolskie;nyski;korfantów;160703
1999;podkarpackie;krośnieński;miejsce piastowe;180707
1999;podkarpackie;krośnieński;iwonicz-zdrój;180703
1999;podkarpackie;krośnieński;dukla;180702
1999;podkarpackie;krośnieński;chorkówka;180701
1999;podkarpackie;krośnieński;krościenko wyżne;180706
1999;podkarpackie;krośnieński;korczyna;180705
1999;podkarpackie;krośnieński;wojaszówka;180709
1999;podkarpackie;krośnieński;rymanów;180708
1999;podkarpackie;krośnieński;jedlicze;180704
2000;podkarpackie;krośnieński;wojaszówka;180709
2000;podkarpackie;krośnieński;rymanów;180708
2000;podkarpackie;krośnieński;miejsce piastowe;180707
2000;podkarpackie;krośnieński;krościenko wyżne;180706
2000;podkarpackie;krośnieński;chorkówka;180701
2000;podkarpackie;krośnieński;dukla;180702
2000;podkarpackie;krośnieński;iwonicz-zdrój;180703
2000;podkarpackie;krośnieński;jedlicze;180704
2000;podkarpackie;krośnieński;korczyna;180705
2001;podkarpackie;krośnieński;korczyna;180705
2001;podkarpackie;krośnieński;krościenko wyżne;180706
2001;podkarpackie;krośnieński;wojaszówka;180709
2001;podkarpackie;krośnieński;dukla;180702
2001;podkarpackie;krośnieński;iwonicz-zdrój;180703
2001;podkarpackie;krośnieński;jedlicze;180704
2001;podkarpackie;krośnieński;chorkówka;180701
2001;podkarpackie;krośnieński;rymanów;180708
2001;podkarpackie;krośnieński;miejsce piastowe;180707
2002;podkarpackie;krośnieński;jedlicze;180704
2002;podkarpackie;krośnieński;dukla;180702
2002;podkarpackie;krośnieński;miejsce piastowe;180707
2002;podkarpackie;krośnieński;rymanów;180708
2002;podkarpackie;krośnieński;iwonicz-zdrój;180703
2002;podkarpackie;krośnieński;krościenko wyżne;180706
2002;podkarpackie;krośnieński;korczyna;180705
2002;podkarpackie;krośnieński;wojaszówka;180709
2002;podkarpackie;krośnieński;chorkówka;180701
2003;podkarpackie;krośnieński;dukla;180702
2003;podkarpackie;krośnieński;korczyna;180705
2003;podkarpackie;krośnieński;jedlicze;180704
2003;podkarpackie;krośnieński;chorkówka;180701
2003;podkarpackie;krośnieński;wojaszówka;180709
2003;podkarpackie;krośnieński;iwonicz-zdrój;180703
2003;podkarpackie;krośnieński;rymanów;180708
2003;podkarpackie;krośnieński;miejsce piastowe;180707
2003;podkarpackie;krośnieński;krościenko wyżne;180706
2004;podkarpackie;krośnieński;chorkówka;180701
2004;podkarpackie;krośnieński;wojaszówka;180709
2004;podkarpackie;krośnieński;korczyna;180705
2004;podkarpackie;krośnieński;krościenko wyżne;180706
2004;podkarpackie;krośnieński;jedlicze;180704
2004;podkarpackie;krośnieński;iwonicz-zdrój;180703
2004;podkarpackie;krośnieński;dukla;180702
2004;podkarpackie;krośnieński;miejsce piastowe;180707
2004;podkarpackie;krośnieński;rymanów;180708
2005;podkarpackie;krośnieński;wojaszówka;180709
2005;podkarpackie;krośnieński;chorkówka;180701
2005;podkarpackie;krośnieński;rymanów;180708
2005;podkarpackie;krośnieński;miejsce piastowe;180707
2005;podkarpackie;krośnieński;krościenko wyżne;180706
2005;podkarpackie;krośnieński;korczyna;180705
2005;podkarpackie;krośnieński;jedlicze;180704
2005;podkarpackie;krośnieński;dukla;180702
2005;podkarpackie;krośnieński;iwonicz-zdrój;180703
2006;podkarpackie;krośnieński;dukla;180702
2006;podkarpackie;krośnieński;wojaszówka;180709
2006;podkarpackie;krośnieński;iwonicz-zdrój;180703
2006;podkarpackie;krośnieński;korczyna;180705
2006;podkarpackie;krośnieński;rymanów;180708
2006;podkarpackie;krośnieński;miejsce piastowe;180707
2006;podkarpackie;krośnieński;jedlicze;180704
2006;podkarpackie;krośnieński;chorkówka;180701
2006;podkarpackie;krośnieński;krościenko wyżne;180706
2007;podkarpackie;krośnieński;iwonicz-zdrój;180703
2007;podkarpackie;krośnieński;krościenko wyżne;180706
2007;podkarpackie;krośnieński;miejsce piastowe;180707
2007;podkarpackie;krośnieński;rymanów;180708
2007;podkarpackie;krośnieński;chorkówka;180701
2007;podkarpackie;krośnieński;wojaszówka;180709
2007;podkarpackie;krośnieński;dukla;180702
2007;podkarpackie;krośnieński;korczyna;180705
2007;podkarpackie;krośnieński;jedlicze;180704
2008;podkarpackie;krośnieński;dukla;180702
2008;podkarpackie;krośnieński;chorkówka;180701
2008;podkarpackie;krośnieński;rymanów;180708
2008;podkarpackie;krośnieński;wojaszówka;180709
2008;podkarpackie;krośnieński;jedlicze;180704
2008;podkarpackie;krośnieński;krościenko wyżne;180706
2008;podkarpackie;krośnieński;miejsce piastowe;180707
2008;podkarpackie;krośnieński;korczyna;180705
2008;podkarpackie;krośnieński;iwonicz-zdrój;180703
2009;podkarpackie;krośnieński;rymanów;180708
2009;podkarpackie;krośnieński;krościenko wyżne;180706
2009;podkarpackie;krośnieński;miejsce piastowe;180707
2009;podkarpackie;krośnieński;wojaszówka;180709
2009;podkarpackie;krośnieński;iwonicz-zdrój;180703
2009;podkarpackie;krośnieński;chorkówka;180701
2009;podkarpackie;krośnieński;jedlicze;180704
2009;podkarpackie;krośnieński;dukla;180702
2009;podkarpackie;krośnieński;korczyna;180705
2010;podkarpackie;krośnieński;rymanów;180708
2010;podkarpackie;krośnieński;krościenko wyżne;180706
2010;podkarpackie;krośnieński;iwonicz-zdrój;180703
2010;podkarpackie;krośnieński;dukla;180702
2010;podkarpackie;krośnieński;chorkówka;180701
2010;podkarpackie;krośnieński;korczyna;180705
2010;podkarpackie;krośnieński;jedlicze;180704
2010;podkarpackie;krośnieński;jaśliska;180710
2010;podkarpackie;krośnieński;wojaszówka;180709
2010;podkarpackie;krośnieński;miejsce piastowe;180707
2011;podkarpackie;krośnieński;korczyna;180705
2011;podkarpackie;krośnieński;wojaszówka;180709
2011;podkarpackie;krośnieński;miejsce piastowe;180707
2011;podkarpackie;krośnieński;jaśliska;180710
2011;podkarpackie;krośnieński;rymanów;180708
2011;podkarpackie;krośnieński;iwonicz-zdrój;180703
2011;podkarpackie;krośnieński;jedlicze;180704
2011;podkarpackie;krośnieński;dukla;180702
2011;podkarpackie;krośnieński;chorkówka;180701
2011;podkarpackie;krośnieński;krościenko wyżne;180706
2012;podkarpackie;krośnieński;miejsce piastowe;180707
2012;podkarpackie;krośnieński;rymanów;180708
2012;podkarpackie;krośnieński;jaśliska;180710
2012;podkarpackie;krośnieński;jedlicze;180704
2012;podkarpackie;krośnieński;chorkówka;180701
2012;podkarpackie;krośnieński;dukla;180702
2012;podkarpackie;krośnieński;iwonicz-zdrój;180703
2012;podkarpackie;krośnieński;korczyna;180705
2012;podkarpackie;krośnieński;krościenko wyżne;180706
2012;podkarpackie;krośnieński;wojaszówka;180709
2013;podkarpackie;krośnieński;dukla;180702
2013;podkarpackie;krośnieński;korczyna;180705
2013;podkarpackie;krośnieński;jedlicze;180704
2013;podkarpackie;krośnieński;rymanów;180708
2013;podkarpackie;krośnieński;iwonicz-zdrój;180703
2013;podkarpackie;krośnieński;wojaszówka;180709
2013;podkarpackie;krośnieński;miejsce piastowe;180707
2013;podkarpackie;krośnieński;jaśliska;180710
2013;podkarpackie;krośnieński;krościenko wyżne;180706
2013;podkarpackie;krośnieński;chorkówka;180701
2014;podkarpackie;krośnieński;jedlicze;180704
2014;podkarpackie;krośnieński;jaśliska;180710
2014;podkarpackie;krośnieński;iwonicz-zdrój;180703
2014;podkarpackie;krośnieński;korczyna;180705
2014;podkarpackie;krośnieński;dukla;180702
2014;podkarpackie;krośnieński;krościenko wyżne;180706
2014;podkarpackie;krośnieński;wojaszówka;180709
2014;podkarpackie;krośnieński;rymanów;180708
2014;podkarpackie;krośnieński;chorkówka;180701
2014;podkarpackie;krośnieński;miejsce piastowe;180707
2015;podkarpackie;krośnieński;korczyna;180705
2015;podkarpackie;krośnieński;iwonicz-zdrój;180703
2015;podkarpackie;krośnieński;jaśliska;180710
2015;podkarpackie;krośnieński;jedlicze;180704
2015;podkarpackie;krośnieński;miejsce piastowe;180707
2015;podkarpackie;krośnieński;krościenko wyżne;180706
2015;podkarpackie;krośnieński;rymanów;180708
2015;podkarpackie;krośnieński;wojaszówka;180709
2015;podkarpackie;krośnieński;chorkówka;180701
2015;podkarpackie;krośnieński;dukla;180702
1999;podlaskie;łomżyński;jedwabne;200701
1999;podlaskie;łomżyński;miastkowo;200703
1999;podlaskie;łomżyński;piątnica;200705
1999;podlaskie;łomżyński;zbójna;200709
1999;podlaskie;łomżyński;łomża;200702
1999;podlaskie;łomżyński;nowogród;200704
1999;podlaskie;łomżyński;śniadowo;200707
1999;podlaskie;łomżyński;przytuły;200706
1999;podlaskie;łomżyński;wizna;200708
2000;podlaskie;łomżyński;przytuły;200706
2000;podlaskie;łomżyński;śniadowo;200707
2000;podlaskie;łomżyński;jedwabne;200701
2000;podlaskie;łomżyński;miastkowo;200703
2000;podlaskie;łomżyński;łomża;200702
2000;podlaskie;łomżyński;zbójna;200709
2000;podlaskie;łomżyński;wizna;200708
2000;podlaskie;łomżyński;nowogród;200704
2000;podlaskie;łomżyński;piątnica;200705
2001;podlaskie;łomżyński;wizna;200708
2001;podlaskie;łomżyński;śniadowo;200707
2001;podlaskie;łomżyński;miastkowo;200703
2001;podlaskie;łomżyński;nowogród;200704
2001;podlaskie;łomżyński;łomża;200702
2001;podlaskie;łomżyński;jedwabne;200701
2001;podlaskie;łomżyński;zbójna;200709
2001;podlaskie;łomżyński;przytuły;200706
2001;podlaskie;łomżyński;piątnica;200705
2002;podlaskie;łomżyński;przytuły;200706
2002;podlaskie;łomżyński;wizna;200708
2002;podlaskie;łomżyński;jedwabne;200701
2002;podlaskie;łomżyński;zbójna;200709
2002;podlaskie;łomżyński;nowogród;200704
2002;podlaskie;łomżyński;piątnica;200705
2002;podlaskie;łomżyński;miastkowo;200703
2002;podlaskie;łomżyński;łomża;200702
2002;podlaskie;łomżyński;śniadowo;200707
2003;podlaskie;łomżyński;przytuły;200706
2003;podlaskie;łomżyński;zbójna;200709
2003;podlaskie;łomżyński;nowogród;200704
2003;podlaskie;łomżyński;miastkowo;200703
2003;podlaskie;łomżyński;piątnica;200705
2003;podlaskie;łomżyński;łomża;200702
2003;podlaskie;łomżyński;jedwabne;200701
2003;podlaskie;łomżyński;wizna;200708
2003;podlaskie;łomżyński;śniadowo;200707
2004;podlaskie;łomżyński;piątnica;200705
2004;podlaskie;łomżyński;przytuły;200706
2004;podlaskie;łomżyński;nowogród;200704
2004;podlaskie;łomżyński;jedwabne;200701
2004;podlaskie;łomżyński;śniadowo;200707
2004;podlaskie;łomżyński;wizna;200708
2004;podlaskie;łomżyński;zbójna;200709
2004;podlaskie;łomżyński;miastkowo;200703
2004;podlaskie;łomżyński;łomża;200702
2005;podlaskie;łomżyński;jedwabne;200701
2005;podlaskie;łomżyński;łomża;200702
2005;podlaskie;łomżyński;miastkowo;200703
2005;podlaskie;łomżyński;nowogród;200704
2005;podlaskie;łomżyński;piątnica;200705
2005;podlaskie;łomżyński;przytuły;200706
2005;podlaskie;łomżyński;śniadowo;200707
2005;podlaskie;łomżyński;wizna;200708
2005;podlaskie;łomżyński;zbójna;200709
2006;podlaskie;łomżyński;przytuły;200706
2006;podlaskie;łomżyński;wizna;200708
2006;podlaskie;łomżyński;zbójna;200709
2006;podlaskie;łomżyński;piątnica;200705
2006;podlaskie;łomżyński;nowogród;200704
2006;podlaskie;łomżyński;łomża;200702
2006;podlaskie;łomżyński;miastkowo;200703
2006;podlaskie;łomżyński;śniadowo;200707
2006;podlaskie;łomżyński;jedwabne;200701
2007;podlaskie;łomżyński;przytuły;200706
2007;podlaskie;łomżyński;jedwabne;200701
2007;podlaskie;łomżyński;zbójna;200709
2007;podlaskie;łomżyński;wizna;200708
2007;podlaskie;łomżyński;nowogród;200704
2007;podlaskie;łomżyński;łomża;200702
2007;podlaskie;łomżyński;miastkowo;200703
2007;podlaskie;łomżyński;piątnica;200705
2007;podlaskie;łomżyński;śniadowo;200707
2008;podlaskie;łomżyński;wizna;200708
2008;podlaskie;łomżyński;zbójna;200709
2008;podlaskie;łomżyński;przytuły;200706
2008;podlaskie;łomżyński;piątnica;200705
2008;podlaskie;łomżyński;miastkowo;200703
2008;podlaskie;łomżyński;łomża;200702
2008;podlaskie;łomżyński;nowogród;200704
2008;podlaskie;łomżyński;śniadowo;200707
2008;podlaskie;łomżyński;jedwabne;200701
2009;podlaskie;łomżyński;łomża;200702
2009;podlaskie;łomżyński;miastkowo;200703
2009;podlaskie;łomżyński;wizna;200708
2009;podlaskie;łomżyński;przytuły;200706
